determined_at,type,special_key,meta_key,target.target_id,masked_key,gid,target.target_type,shift_key,control_key,time_diff
36088,KEY_DOWN,,,2199aff2-9a6b-4d92-9ec5-93723035d560,7839.0,27822106,text,,,101.0
36214,KEY_DOWN,,,2199aff2-9a6b-4d92-9ec5-93723035d560,7714.0,27822106,text,,,126.0
36280,KEY_DOWN,,,2199aff2-9a6b-4d92-9ec5-93723035d560,1141.0,27822106,text,,,66.0
36392,KEY_DOWN,,,2199aff2-9a6b-4d92-9ec5-93723035d560,105.0,27822106,text,,,112.0
36416,KEY_DOWN,,,2199aff2-9a6b-4d92-9ec5-93723035d560,319.0,27822106,text,,,24.0
36504,KEY_DOWN,,,2199aff2-9a6b-4d92-9ec5-93723035d560,111.0,27822106,text,,,88.0
36628,KEY_DOWN,,,2199aff2-9a6b-4d92-9ec5-93723035d560,370.0,27822106,text,,,124.0
36651,KEY_DOWN,Shift,,2199aff2-9a6b-4d92-9ec5-93723035d560,,27822106,text,True,,23.0
36776,KEY_DOWN,,,2199aff2-9a6b-4d92-9ec5-93723035d560,77.0,27822106,text,True,,125.0
36820,KEY_DOWN,,,2199aff2-9a6b-4d92-9ec5-93723035d560,84.0,27822106,text,True,,44.0
36954,KEY_DOWN,,,2199aff2-9a6b-4d92-9ec5-93723035d560,370.0,27822106,text,True,,134.0
37157,KEY_DOWN,,,2199aff2-9a6b-4d92-9ec5-93723035d560,7822.0,27822106,text,,,203.0
37168,KEY_DOWN,,,2199aff2-9a6b-4d92-9ec5-93723035d560,346.0,27822106,text,,,11.0
37292,KEY_DOWN,,,2199aff2-9a6b-4d92-9ec5-93723035d560,107.0,27822106,text,,,124.0
37416,KEY_DOWN,,,2199aff2-9a6b-4d92-9ec5-93723035d560,7842.0,27822106,text,,,124.0
37419,KEY_DOWN,,,2199aff2-9a6b-4d92-9ec5-93723035d560,99.0,27822106,text,,,3.0
37899,KEY_DOWN,Backspace,,2199aff2-9a6b-4d92-9ec5-93723035d560,,27822106,text,,,480.0
38529,KEY_DOWN,,,2199aff2-9a6b-4d92-9ec5-93723035d560,67.0,27822106,text,,,630.0
38665,KEY_DOWN,Tab,,2199aff2-9a6b-4d92-9ec5-93723035d560,,27822106,text,,,136.0
39924,KEY_DOWN,,,4ab203cf-64bd-41fc-87ee-259b7233c011,7688.0,27822106,email,,,1259.0
39969,KEY_DOWN,,,4ab203cf-64bd-41fc-87ee-259b7233c011,286.0,27822106,email,,,45.0
40071,KEY_DOWN,,,4ab203cf-64bd-41fc-87ee-259b7233c011,88.0,27822106,email,,,102.0
40129,KEY_DOWN,,,4ab203cf-64bd-41fc-87ee-259b7233c011,7693.0,27822106,email,,,58.0
40273,KEY_DOWN,Shift,,4ab203cf-64bd-41fc-87ee-259b7233c011,,27822106,email,True,,144.0
40332,KEY_DOWN,,,4ab203cf-64bd-41fc-87ee-259b7233c011,86.0,27822106,email,True,,59.0
40644,KEY_DOWN,,,4ab203cf-64bd-41fc-87ee-259b7233c011,456.0,27822106,email,,,312.0
40824,KEY_DOWN,,,4ab203cf-64bd-41fc-87ee-259b7233c011,7785.0,27822106,email,,,180.0
40925,KEY_DOWN,,,4ab203cf-64bd-41fc-87ee-259b7233c011,7785.0,27822106,email,,,101.0
41040,KEY_DOWN,,,4ab203cf-64bd-41fc-87ee-259b7233c011,7693.0,27822106,email,,,115.0
41218,KEY_DOWN,,,4ab203cf-64bd-41fc-87ee-259b7233c011,1079.0,27822106,email,,,178.0
41286,KEY_DOWN,,,4ab203cf-64bd-41fc-87ee-259b7233c011,1061.0,27822106,email,,,68.0
41410,KEY_DOWN,,,4ab203cf-64bd-41fc-87ee-259b7233c011,7693.0,27822106,email,,,124.0
41600,KEY_DOWN,,,4ab203cf-64bd-41fc-87ee-259b7233c011,1079.0,27822106,email,,,190.0
41657,KEY_DOWN,,,4ab203cf-64bd-41fc-87ee-259b7233c011,1061.0,27822106,email,,,57.0
41927,KEY_DOWN,,,4ab203cf-64bd-41fc-87ee-259b7233c011,109.0,27822106,email,,,270.0
42129,KEY_DOWN,,,4ab203cf-64bd-41fc-87ee-259b7233c011,265.0,27822106,email,,,202.0
42208,KEY_DOWN,,,4ab203cf-64bd-41fc-87ee-259b7233c011,7785.0,27822106,email,,,79.0
42354,KEY_DOWN,Tab,,4ab203cf-64bd-41fc-87ee-259b7233c011,,27822106,email,,,146.0
43050,KEY_DOWN,Shift,,5200a152-25ca-45da-9c0c-c640b1093dba,,27822106,password,True,,696.0
43119,KEY_DOWN,,,5200a152-25ca-45da-9c0c-c640b1093dba,7702.0,27822106,password,True,,69.0
43278,KEY_DOWN,,,5200a152-25ca-45da-9c0c-c640b1093dba,117.0,27822106,password,,,159.0
43434,KEY_DOWN,,,5200a152-25ca-45da-9c0c-c640b1093dba,7737.0,27822106,password,,,156.0
43569,KEY_DOWN,,,5200a152-25ca-45da-9c0c-c640b1093dba,7737.0,27822106,password,,,135.0
43682,KEY_DOWN,,,5200a152-25ca-45da-9c0c-c640b1093dba,633.0,27822106,password,,,113.0
43772,KEY_DOWN,,,5200a152-25ca-45da-9c0c-c640b1093dba,7732.0,27822106,password,,,90.0
44087,KEY_DOWN,,,5200a152-25ca-45da-9c0c-c640b1093dba,1122.0,27822106,password,,,315.0
44177,KEY_DOWN,,,5200a152-25ca-45da-9c0c-c640b1093dba,88.0,27822106,password,,,90.0
44233,KEY_DOWN,,,5200a152-25ca-45da-9c0c-c640b1093dba,1073.0,27822106,password,,,56.0
44537,KEY_DOWN,Shift,,5200a152-25ca-45da-9c0c-c640b1093dba,,27822106,password,True,,304.0
44764,KEY_DOWN,,,5200a152-25ca-45da-9c0c-c640b1093dba,85.0,27822106,password,True,,227.0
45527,KEY_DOWN,Enter,,5200a152-25ca-45da-9c0c-c640b1093dba,,27822106,password,,,763.0
1780,KEY_DOWN,Meta,True,3c04365a-c0af-44d1-aa9c-fb3b436cba24,,31320854,body,,,
1933,KEY_DOWN,,True,3c04365a-c0af-44d1-aa9c-fb3b436cba24,74.0,31320854,body,,,153.0
6646,KEY_DOWN,Shift,,6347c8a7-162a-4e78-b7fc-eced2f446318,,31320854,text,True,,4713.0
6785,KEY_DOWN,,,6347c8a7-162a-4e78-b7fc-eced2f446318,98.0,31320854,text,True,,139.0
7035,KEY_DOWN,,,6347c8a7-162a-4e78-b7fc-eced2f446318,1092.0,31320854,text,,,250.0
7168,KEY_DOWN,,,6347c8a7-162a-4e78-b7fc-eced2f446318,65.0,31320854,text,,,133.0
7349,KEY_DOWN,,,6347c8a7-162a-4e78-b7fc-eced2f446318,428.0,31320854,text,,,181.0
7423,KEY_DOWN,,,6347c8a7-162a-4e78-b7fc-eced2f446318,606.0,31320854,text,,,74.0
7532,KEY_DOWN,,,6347c8a7-162a-4e78-b7fc-eced2f446318,7705.0,31320854,text,,,109.0
7691,KEY_DOWN,Tab,,6347c8a7-162a-4e78-b7fc-eced2f446318,,31320854,text,,,159.0
7958,KEY_DOWN,Shift,,4f989988-7fd8-4057-8548-7bff6bf17d84,,31320854,text,True,,267.0
8062,KEY_DOWN,,,4f989988-7fd8-4057-8548-7bff6bf17d84,104.0,31320854,text,True,,104.0
8218,KEY_DOWN,,,4f989988-7fd8-4057-8548-7bff6bf17d84,7780.0,31320854,text,,,156.0
8418,KEY_DOWN,,,4f989988-7fd8-4057-8548-7bff6bf17d84,1042.0,31320854,text,,,200.0
8612,KEY_DOWN,,,4f989988-7fd8-4057-8548-7bff6bf17d84,7780.0,31320854,text,,,194.0
8773,KEY_DOWN,Tab,,4f989988-7fd8-4057-8548-7bff6bf17d84,,31320854,text,,,161.0
9016,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,1117.0,31320854,text,,,243.0
9164,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,7705.0,31320854,text,,,148.0
9296,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,254.0,31320854,text,,,132.0
9388,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,69.0,31320854,text,,,92.0
9500,KEY_DOWN,Shift,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,,31320854,text,True,,112.0
9552,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,7781.0,31320854,text,True,,52.0
9724,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,70.0,31320854,text,,,172.0
9923,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,109.0,31320854,text,,,199.0
10087,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,109.0,31320854,text,,,164.0
10183,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,70.0,31320854,text,,,96.0
10333,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,68.0,31320854,text,,,150.0
10448,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,109.0,31320854,text,,,115.0
10544,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,70.0,31320854,text,,,96.0
10724,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,97.0,31320854,text,,,180.0
10945,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,69.0,31320854,text,,,221.0
11032,KEY_DOWN,Shift,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,,31320854,text,True,,87.0
11131,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,121.0,31320854,text,True,,99.0
11371,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,322.0,31320854,text,,,240.0
11508,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,610.0,31320854,text,,,137.0
11625,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,69.0,31320854,text,,,117.0
11664,KEY_DOWN,Shift,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,,31320854,text,True,,39.0
11795,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,85.0,31320854,text,True,,131.0
11953,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,1067.0,31320854,text,,,158.0
12205,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,108.0,31320854,text,,,252.0
12398,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,109.0,31320854,text,,,193.0
12672,KEY_DOWN,Backspace,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,,31320854,text,,,274.0
12836,KEY_DOWN,Backspace,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,,31320854,text,,,164.0
12972,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,109.0,31320854,text,,,136.0
13137,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,109.0,31320854,text,,,165.0
13200,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,69.0,31320854,text,,,63.0
13262,KEY_DOWN,Shift,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,,31320854,text,True,,62.0
13344,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,7920.0,31320854,text,True,,82.0
13693,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,7822.0,31320854,text,,,349.0
13825,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,109.0,31320854,text,,,132.0
13972,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,109.0,31320854,text,,,147.0
14027,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,70.0,31320854,text,,,55.0
14142,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,97.0,31320854,text,,,115.0
14270,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,610.0,31320854,text,,,128.0
14347,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,69.0,31320854,text,,,77.0
14393,KEY_DOWN,Shift,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,,31320854,text,True,,46.0
14475,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,121.0,31320854,text,True,,82.0
14562,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,392.0,31320854,text,True,,87.0
14713,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,610.0,31320854,text,,,151.0
14806,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,69.0,31320854,text,,,93.0
15000,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,1013.0,31320854,text,,,194.0
15098,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,1117.0,31320854,text,,,98.0
15212,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,1013.0,31320854,text,,,114.0
15311,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,1117.0,31320854,text,,,99.0
15369,KEY_DOWN,,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,7693.0,31320854,text,,,58.0
15608,KEY_DOWN,Tab,,d0fdff11-8d12-43c9-98a7-61baccb88fdf,,31320854,text,,,239.0
17023,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,341.0,31320854,email,,,1415.0
17116,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,70.0,31320854,email,,,93.0
17202,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,115.0,31320854,email,,,86.0
17366,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,98.0,31320854,email,,,164.0
17439,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,7744.0,31320854,email,,,73.0
17581,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,1145.0,31320854,email,,,142.0
17655,KEY_DOWN,Shift,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,,31320854,email,True,,74.0
17753,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,7815.0,31320854,email,True,,98.0
17868,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,1041.0,31320854,email,,,115.0
18043,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,70.0,31320854,email,,,175.0
18239,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,70.0,31320854,email,,,196.0
18409,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,1145.0,31320854,email,,,170.0
18504,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,85.0,31320854,email,,,95.0
18559,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,99.0,31320854,email,,,55.0
18687,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,1145.0,31320854,email,,,128.0
18783,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,85.0,31320854,email,,,96.0
18821,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,99.0,31320854,email,,,38.0
18983,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,116.0,31320854,email,,,162.0
19207,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,103.0,31320854,email,,,224.0
19387,KEY_DOWN,,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,70.0,31320854,email,,,180.0
19551,KEY_DOWN,Tab,,345965e2-2ce3-4bfc-b98d-6121ba8301fa,,31320854,email,,,164.0
19818,KEY_DOWN,Shift,,2ed288d8-2765-4f71-bc85-058dbe137665,,31320854,password,True,,267.0
19889,KEY_DOWN,,,2ed288d8-2765-4f71-bc85-058dbe137665,67.0,31320854,password,True,,71.0
20091,KEY_DOWN,,,2ed288d8-2765-4f71-bc85-058dbe137665,88.0,31320854,password,,,202.0
20327,KEY_DOWN,,,2ed288d8-2765-4f71-bc85-058dbe137665,98.0,31320854,password,,,236.0
21031,KEY_DOWN,,,2ed288d8-2765-4f71-bc85-058dbe137665,98.0,31320854,password,,,704.0
21141,KEY_DOWN,,,2ed288d8-2765-4f71-bc85-058dbe137665,82.0,31320854,password,,,110.0
21215,KEY_DOWN,,,2ed288d8-2765-4f71-bc85-058dbe137665,110.0,31320854,password,,,74.0
21532,KEY_DOWN,,,2ed288d8-2765-4f71-bc85-058dbe137665,1097.0,31320854,password,,,317.0
21605,KEY_DOWN,,,2ed288d8-2765-4f71-bc85-058dbe137665,7935.0,31320854,password,,,73.0
21687,KEY_DOWN,,,2ed288d8-2765-4f71-bc85-058dbe137665,7796.0,31320854,password,,,82.0
21983,KEY_DOWN,Shift,,2ed288d8-2765-4f71-bc85-058dbe137665,,31320854,password,True,,296.0
22146,KEY_DOWN,,,2ed288d8-2765-4f71-bc85-058dbe137665,113.0,31320854,password,True,,163.0
9376,KEY_DOWN,Meta,True,2046c764-68ba-41ff-a3de-94b5318819c1,,32848205,body,,,
9696,KEY_DOWN,,True,2046c764-68ba-41ff-a3de-94b5318819c1,99.0,32848205,body,,,320.0
16936,KEY_DOWN,Shift,,44181ac9-e72b-4c15-8720-0834fe9d8e23,,32848205,text,True,,7240.0
17352,KEY_DOWN,,,44181ac9-e72b-4c15-8720-0834fe9d8e23,1022.0,32848205,text,True,,416.0
17528,KEY_DOWN,,,44181ac9-e72b-4c15-8720-0834fe9d8e23,7753.0,32848205,text,,,176.0
17768,KEY_DOWN,,,44181ac9-e72b-4c15-8720-0834fe9d8e23,104.0,32848205,text,,,240.0
18024,KEY_DOWN,,,44181ac9-e72b-4c15-8720-0834fe9d8e23,492.0,32848205,text,,,256.0
18112,KEY_DOWN,,,44181ac9-e72b-4c15-8720-0834fe9d8e23,1059.0,32848205,text,,,88.0
18232,KEY_DOWN,,,44181ac9-e72b-4c15-8720-0834fe9d8e23,78.0,32848205,text,,,120.0
18448,KEY_DOWN,,,44181ac9-e72b-4c15-8720-0834fe9d8e23,469.0,32848205,text,,,216.0
18784,KEY_DOWN,Tab,,44181ac9-e72b-4c15-8720-0834fe9d8e23,,32848205,text,,,336.0
19000,KEY_DOWN,Shift,,17505df0-770c-4823-b072-d25ad7e7e3e3,,32848205,text,True,,216.0
19416,KEY_DOWN,,,17505df0-770c-4823-b072-d25ad7e7e3e3,7882.0,32848205,text,True,,416.0
19576,KEY_DOWN,,,17505df0-770c-4823-b072-d25ad7e7e3e3,1149.0,32848205,text,,,160.0
19728,KEY_DOWN,,,17505df0-770c-4823-b072-d25ad7e7e3e3,299.0,32848205,text,,,152.0
19840,KEY_DOWN,,,17505df0-770c-4823-b072-d25ad7e7e3e3,1045.0,32848205,text,,,112.0
19992,KEY_DOWN,,,17505df0-770c-4823-b072-d25ad7e7e3e3,104.0,32848205,text,,,152.0
20224,KEY_DOWN,Tab,,17505df0-770c-4823-b072-d25ad7e7e3e3,,32848205,text,,,232.0
22968,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,122.0,32848205,text,,,2744.0
23384,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,76.0,32848205,text,,,416.0
23760,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,485.0,32848205,text,,,376.0
24632,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,99.0,32848205,text,,,872.0
24872,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,382.0,32848205,text,,,240.0
25056,KEY_DOWN,Shift,,6b323121-eadf-45a6-afc1-76659ec93078,,32848205,text,True,,184.0
25192,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,116.0,32848205,text,True,,136.0
25400,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,382.0,32848205,text,,,208.0
25480,KEY_DOWN,Shift,,6b323121-eadf-45a6-afc1-76659ec93078,,32848205,text,True,,80.0
25712,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,77.0,32848205,text,True,,232.0
25856,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,100.0,32848205,text,,,144.0
26008,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,406.0,32848205,text,,,152.0
26160,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,406.0,32848205,text,,,152.0
26240,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,100.0,32848205,text,,,80.0
26368,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,439.0,32848205,text,,,128.0
26592,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,382.0,32848205,text,,,224.0
26672,KEY_DOWN,Shift,,6b323121-eadf-45a6-afc1-76659ec93078,,32848205,text,True,,80.0
26888,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,7762.0,32848205,text,True,,216.0
27096,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,1067.0,32848205,text,,,208.0
27272,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,1061.0,32848205,text,,,176.0
27896,KEY_DOWN,Backspace,,6b323121-eadf-45a6-afc1-76659ec93078,,32848205,text,,,624.0
28168,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,104.0,32848205,text,,,272.0
28280,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,382.0,32848205,text,,,112.0
28472,KEY_DOWN,Shift,,6b323121-eadf-45a6-afc1-76659ec93078,,32848205,text,True,,192.0
28560,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,71.0,32848205,text,True,,88.0
28688,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,100.0,32848205,text,,,128.0
28816,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,106.0,32848205,text,,,128.0
28992,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,107.0,32848205,text,,,176.0
29120,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,382.0,32848205,text,,,128.0
29192,KEY_DOWN,Shift,,6b323121-eadf-45a6-afc1-76659ec93078,,32848205,text,True,,72.0
29304,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,648.0,32848205,text,True,,112.0
29464,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,107.0,32848205,text,,,160.0
29528,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,100.0,32848205,text,,,64.0
30016,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,1061.0,32848205,text,,,488.0
30320,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,104.0,32848205,text,,,304.0
30440,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,382.0,32848205,text,,,120.0
30536,KEY_DOWN,Shift,,6b323121-eadf-45a6-afc1-76659ec93078,,32848205,text,True,,96.0
31352,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,1138.0,32848205,text,True,,816.0
31568,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,7713.0,32848205,text,,,216.0
31760,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,439.0,32848205,text,,,192.0
31896,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,439.0,32848205,text,,,136.0
32056,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,7682.0,32848205,text,,,160.0
32352,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,120.0,32848205,text,,,296.0
32584,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,1061.0,32848205,text,,,232.0
32792,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,7713.0,32848205,text,,,208.0
33688,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,104.0,32848205,text,,,896.0
33808,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,382.0,32848205,text,,,120.0
35232,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,485.0,32848205,text,,,1424.0
35560,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,119.0,32848205,text,,,328.0
36904,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,647.0,32848205,text,,,1344.0
37128,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,522.0,32848205,text,,,224.0
37384,KEY_DOWN,,,6b323121-eadf-45a6-afc1-76659ec93078,76.0,32848205,text,,,256.0
37808,KEY_DOWN,Tab,,6b323121-eadf-45a6-afc1-76659ec93078,,32848205,text,,,424.0
40024,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,119.0,32848205,email,,,2216.0
40152,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,106.0,32848205,email,,,128.0
40312,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,102.0,32848205,email,,,160.0
40544,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,1094.0,32848205,email,,,232.0
40624,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,90.0,32848205,email,,,80.0
40728,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,366.0,32848205,email,,,104.0
40952,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,115.0,32848205,email,,,224.0
41240,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,7776.0,32848205,email,,,288.0
41648,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,249.0,32848205,email,,,408.0
41832,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,366.0,32848205,email,,,184.0
41936,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,102.0,32848205,email,,,104.0
42192,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,90.0,32848205,email,,,256.0
42384,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,1094.0,32848205,email,,,192.0
42768,KEY_DOWN,Backspace,,efd1fa02-262f-483f-a087-1ec8710d66ab,,32848205,email,,,384.0
42904,KEY_DOWN,Backspace,,efd1fa02-262f-483f-a087-1ec8710d66ab,,32848205,email,,,136.0
43184,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,679.0,32848205,email,,,280.0
43304,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,1094.0,32848205,email,,,120.0
43464,KEY_DOWN,Shift,,efd1fa02-262f-483f-a087-1ec8710d66ab,,32848205,email,True,,160.0
43552,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,110.0,32848205,email,True,,88.0
44016,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,106.0,32848205,email,,,464.0
44200,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,687.0,32848205,email,,,184.0
44312,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,90.0,32848205,email,,,112.0
44448,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,7898.0,32848205,email,,,136.0
44632,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,7828.0,32848205,email,,,184.0
44808,KEY_DOWN,,,efd1fa02-262f-483f-a087-1ec8710d66ab,119.0,32848205,email,,,176.0
