determined_at,type,special_key,target.target_id,target.target_type,masked_key,gid,shift_key,meta_key,time_diff
43272,KEY_DOWN,Backspace,79002d3a-aed1-4c6c-816b-ea79dd6aae7f,text,,43645963,,,606.0
43518,KEY_DOWN,,79002d3a-aed1-4c6c-816b-ea79dd6aae7f,text,353.0,43645963,,,246.0
43633,KEY_DOWN,,79002d3a-aed1-4c6c-816b-ea79dd6aae7f,text,81.0,43645963,,,115.0
43896,KEY_DOWN,,79002d3a-aed1-4c6c-816b-ea79dd6aae7f,text,1089.0,43645963,,,263.0
43969,KEY_DOWN,,79002d3a-aed1-4c6c-816b-ea79dd6aae7f,text,101.0,43645963,,,73.0
44242,KEY_DOWN,Tab,79002d3a-aed1-4c6c-816b-ea79dd6aae7f,text,,43645963,,,273.0
46828,KEY_DOWN,,070e755d-7aa7-4adb-8203-6dd38bc1d8a6,text,67.0,43645963,,,2586.0
47058,KEY_DOWN,,070e755d-7aa7-4adb-8203-6dd38bc1d8a6,text,119.0,43645963,,,230.0
47451,KEY_DOWN,,070e755d-7aa7-4adb-8203-6dd38bc1d8a6,text,97.0,43645963,,,393.0
55093,KEY_DOWN,,9d63d18c-a566-4902-b53b-8fd7735c809d,text,85.0,44866482,,,
55901,KEY_DOWN,,9d63d18c-a566-4902-b53b-8fd7735c809d,text,113.0,44866482,,,808.0
56413,KEY_DOWN,,9d63d18c-a566-4902-b53b-8fd7735c809d,text,7752.0,44866482,,,512.0
56877,KEY_DOWN,,9d63d18c-a566-4902-b53b-8fd7735c809d,text,7872.0,44866482,,,464.0
57277,KEY_DOWN,,9d63d18c-a566-4902-b53b-8fd7735c809d,text,85.0,44866482,,,400.0
57709,KEY_DOWN,,9d63d18c-a566-4902-b53b-8fd7735c809d,text,83.0,44866482,,,432.0
57949,KEY_DOWN,,9d63d18c-a566-4902-b53b-8fd7735c809d,text,7752.0,44866482,,,240.0
58237,KEY_DOWN,,9d63d18c-a566-4902-b53b-8fd7735c809d,text,112.0,44866482,,,288.0
58517,KEY_DOWN,,9d63d18c-a566-4902-b53b-8fd7735c809d,text,7746.0,44866482,,,280.0
58821,KEY_DOWN,,9d63d18c-a566-4902-b53b-8fd7735c809d,text,112.0,44866482,,,304.0
59157,KEY_DOWN,,9d63d18c-a566-4902-b53b-8fd7735c809d,text,85.0,44866482,,,336.0
59549,KEY_DOWN,,9d63d18c-a566-4902-b53b-8fd7735c809d,text,85.0,44866482,,,392.0
60157,KEY_DOWN,,9d63d18c-a566-4902-b53b-8fd7735c809d,text,7872.0,44866482,,,608.0
60629,KEY_DOWN,,9d63d18c-a566-4902-b53b-8fd7735c809d,text,7872.0,44866482,,,472.0
61093,KEY_DOWN,,9d63d18c-a566-4902-b53b-8fd7735c809d,text,1029.0,44866482,,,464.0
61317,KEY_DOWN,,9d63d18c-a566-4902-b53b-8fd7735c809d,text,7721.0,44866482,,,224.0
61565,KEY_DOWN,,9d63d18c-a566-4902-b53b-8fd7735c809d,text,83.0,44866482,,,248.0
61989,KEY_DOWN,Tab,9d63d18c-a566-4902-b53b-8fd7735c809d,text,,44866482,,,424.0
63205,KEY_DOWN,,01729926-d880-46ad-8276-75a4a0d05f4d,text,1126.0,44866482,,,1216.0
63397,KEY_DOWN,,01729926-d880-46ad-8276-75a4a0d05f4d,text,103.0,44866482,,,192.0
63965,KEY_DOWN,,01729926-d880-46ad-8276-75a4a0d05f4d,text,108.0,44866482,,,568.0
64037,KEY_DOWN,,01729926-d880-46ad-8276-75a4a0d05f4d,text,111.0,44866482,,,72.0
64357,KEY_DOWN,Tab,01729926-d880-46ad-8276-75a4a0d05f4d,text,,44866482,,,320.0
65941,KEY_DOWN,,aaa045dd-5ef8-4bab-8fdf-845816884735,text,1063.0,44866482,,,1584.0
66125,KEY_DOWN,,aaa045dd-5ef8-4bab-8fdf-845816884735,text,1147.0,44866482,,,184.0
66309,KEY_DOWN,,aaa045dd-5ef8-4bab-8fdf-845816884735,text,7893.0,44866482,,,184.0
66773,KEY_DOWN,Tab,aaa045dd-5ef8-4bab-8fdf-845816884735,text,,44866482,,,464.0
46372,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,1142.0,46796470,,,
46540,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,653.0,46796470,,,168.0
46972,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,87.0,46796470,,,432.0
47308,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,87.0,46796470,,,336.0
47740,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,396.0,46796470,,,432.0
48052,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,7852.0,46796470,,,312.0
48316,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,249.0,46796470,,,264.0
48612,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,570.0,46796470,,,296.0
48908,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,7858.0,46796470,,,296.0
49196,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,87.0,46796470,,,288.0
49540,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,396.0,46796470,,,344.0
49764,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,653.0,46796470,,,224.0
49996,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,7852.0,46796470,,,232.0
50676,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,570.0,46796470,,,680.0
51204,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,653.0,46796470,,,528.0
52012,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,1142.0,46796470,,,808.0
52172,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,1142.0,46796470,,,160.0
52356,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,7852.0,46796470,,,184.0
52540,KEY_DOWN,,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,529.0,46796470,,,184.0
52884,KEY_DOWN,Tab,2db167f1-2be9-41c0-b6ef-da54a09ae3fc,text,,46796470,,,344.0
54036,KEY_DOWN,,81fad314-d748-4529-8e82-b144e6d6d8a9,text,7771.0,46796470,,,1152.0
54436,KEY_DOWN,,81fad314-d748-4529-8e82-b144e6d6d8a9,text,633.0,46796470,,,400.0
55020,KEY_DOWN,,81fad314-d748-4529-8e82-b144e6d6d8a9,text,76.0,46796470,,,584.0
55236,KEY_DOWN,,81fad314-d748-4529-8e82-b144e6d6d8a9,text,104.0,46796470,,,216.0
55452,KEY_DOWN,Tab,81fad314-d748-4529-8e82-b144e6d6d8a9,text,,46796470,,,216.0
56596,KEY_DOWN,,9698da88-5bba-4f5b-aa43-34edad604a12,text,7703.0,46796470,,,1144.0
56756,KEY_DOWN,,9698da88-5bba-4f5b-aa43-34edad604a12,text,115.0,46796470,,,160.0
56900,KEY_DOWN,,9698da88-5bba-4f5b-aa43-34edad604a12,text,7824.0,46796470,,,144.0
57276,KEY_DOWN,Tab,9698da88-5bba-4f5b-aa43-34edad604a12,text,,46796470,,,376.0
87616,KEY_DOWN,,d076a93b-e2cb-4e1a-b2c1-17eee57d34de,text,7724.0,47249469,,,
87888,KEY_DOWN,,d076a93b-e2cb-4e1a-b2c1-17eee57d34de,text,90.0,47249469,,,272.0
90440,KEY_DOWN,,d076a93b-e2cb-4e1a-b2c1-17eee57d34de,text,104.0,47249469,,,2552.0
92168,KEY_DOWN,,d076a93b-e2cb-4e1a-b2c1-17eee57d34de,text,90.0,47249469,,,1728.0
92352,KEY_DOWN,,d076a93b-e2cb-4e1a-b2c1-17eee57d34de,text,90.0,47249469,,,184.0
93632,KEY_DOWN,,d076a93b-e2cb-4e1a-b2c1-17eee57d34de,text,104.0,47249469,,,1280.0
94264,KEY_DOWN,,d076a93b-e2cb-4e1a-b2c1-17eee57d34de,text,7706.0,47249469,,,632.0
94704,KEY_DOWN,,d076a93b-e2cb-4e1a-b2c1-17eee57d34de,text,1065.0,47249469,,,440.0
95612,KEY_DOWN,,d076a93b-e2cb-4e1a-b2c1-17eee57d34de,text,90.0,47249469,,,908.0
95764,KEY_DOWN,,d076a93b-e2cb-4e1a-b2c1-17eee57d34de,text,90.0,47249469,,,152.0
96304,KEY_DOWN,,d076a93b-e2cb-4e1a-b2c1-17eee57d34de,text,7724.0,47249469,,,540.0
100188,KEY_DOWN,,d076a93b-e2cb-4e1a-b2c1-17eee57d34de,text,120.0,47249469,,,3884.0
101088,KEY_DOWN,,d076a93b-e2cb-4e1a-b2c1-17eee57d34de,text,7706.0,47249469,,,900.0
101528,KEY_DOWN,,d076a93b-e2cb-4e1a-b2c1-17eee57d34de,text,104.0,47249469,,,440.0
102428,KEY_DOWN,,d076a93b-e2cb-4e1a-b2c1-17eee57d34de,text,7724.0,47249469,,,900.0
102740,KEY_DOWN,,d076a93b-e2cb-4e1a-b2c1-17eee57d34de,text,612.0,47249469,,,312.0
110396,KEY_DOWN,,805aa3f5-b710-4d37-bf35-0d168bd7733e,text,103.0,47249469,,,7656.0
110788,KEY_DOWN,,805aa3f5-b710-4d37-bf35-0d168bd7733e,text,1141.0,47249469,,,392.0
111836,KEY_DOWN,,805aa3f5-b710-4d37-bf35-0d168bd7733e,text,269.0,47249469,,,1048.0
112644,KEY_DOWN,,805aa3f5-b710-4d37-bf35-0d168bd7733e,text,7799.0,47249469,,,808.0
113216,KEY_DOWN,Tab,805aa3f5-b710-4d37-bf35-0d168bd7733e,text,,47249469,,,572.0
115052,KEY_DOWN,,394811f5-df47-44be-b36e-59ff87f35720,text,97.0,47249469,,,1836.0
115324,KEY_DOWN,,394811f5-df47-44be-b36e-59ff87f35720,text,75.0,47249469,,,272.0
115548,KEY_DOWN,,394811f5-df47-44be-b36e-59ff87f35720,text,7852.0,47249469,,,224.0
46189,KEY_DOWN,,5a184286-d97e-4be6-bafc-df04d50fccb8,text,90.0,47829696,,,
46665,KEY_DOWN,,5a184286-d97e-4be6-bafc-df04d50fccb8,text,1101.0,47829696,,,476.0
47633,KEY_DOWN,,5a184286-d97e-4be6-bafc-df04d50fccb8,text,1145.0,47829696,,,968.0
47864,KEY_DOWN,,5a184286-d97e-4be6-bafc-df04d50fccb8,text,1145.0,47829696,,,231.0
48935,KEY_DOWN,,5a184286-d97e-4be6-bafc-df04d50fccb8,text,514.0,47829696,,,1071.0
49116,KEY_DOWN,,5a184286-d97e-4be6-bafc-df04d50fccb8,text,1101.0,47829696,,,181.0
49267,KEY_DOWN,,5a184286-d97e-4be6-bafc-df04d50fccb8,text,90.0,47829696,,,151.0
52008,KEY_DOWN,,5a184286-d97e-4be6-bafc-df04d50fccb8,text,7763.0,47829696,,,2741.0
52322,KEY_DOWN,,5a184286-d97e-4be6-bafc-df04d50fccb8,text,514.0,47829696,,,314.0
53912,KEY_DOWN,,5a184286-d97e-4be6-bafc-df04d50fccb8,text,90.0,47829696,,,1590.0
54195,KEY_DOWN,,5a184286-d97e-4be6-bafc-df04d50fccb8,text,1145.0,47829696,,,283.0
55528,KEY_DOWN,,5a184286-d97e-4be6-bafc-df04d50fccb8,text,7763.0,47829696,,,1333.0
57023,KEY_DOWN,,5a184286-d97e-4be6-bafc-df04d50fccb8,text,1145.0,47829696,,,1495.0
58176,KEY_DOWN,,5a184286-d97e-4be6-bafc-df04d50fccb8,text,73.0,47829696,,,1153.0
58451,KEY_DOWN,,5a184286-d97e-4be6-bafc-df04d50fccb8,text,1145.0,47829696,,,275.0
59865,KEY_DOWN,,5a184286-d97e-4be6-bafc-df04d50fccb8,text,1025.0,47829696,,,1414.0
60292,KEY_DOWN,,5a184286-d97e-4be6-bafc-df04d50fccb8,text,73.0,47829696,,,427.0
61569,KEY_DOWN,,5a184286-d97e-4be6-bafc-df04d50fccb8,text,514.0,47829696,,,1277.0
62022,KEY_DOWN,Tab,5a184286-d97e-4be6-bafc-df04d50fccb8,text,,47829696,,,453.0
64022,KEY_DOWN,,ccaf8636-479e-4bb2-96bc-4d0c8a3eb944,text,69.0,47829696,,,2000.0
64786,KEY_DOWN,,ccaf8636-479e-4bb2-96bc-4d0c8a3eb944,text,98.0,47829696,,,764.0
64930,KEY_DOWN,,ccaf8636-479e-4bb2-96bc-4d0c8a3eb944,text,516.0,47829696,,,144.0
65259,KEY_DOWN,Tab,ccaf8636-479e-4bb2-96bc-4d0c8a3eb944,text,,47829696,,,329.0
67278,KEY_DOWN,,8ff9415a-0c63-47d6-9c94-ed0a860bf0ff,text,1123.0,47829696,,,2019.0
67439,KEY_DOWN,,8ff9415a-0c63-47d6-9c94-ed0a860bf0ff,text,1123.0,47829696,,,161.0
67758,KEY_DOWN,,8ff9415a-0c63-47d6-9c94-ed0a860bf0ff,text,7809.0,47829696,,,319.0
51359,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,434.0,49065918,,,
51567,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,387.0,49065918,,,208.0
52079,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,119.0,49065918,,,512.0
52663,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,119.0,49065918,,,584.0
53063,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,76.0,49065918,,,400.0
53359,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,7838.0,49065918,,,296.0
53871,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,82.0,49065918,,,512.0
54391,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,66.0,49065918,,,520.0
55359,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,73.0,49065918,,,968.0
55679,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,119.0,49065918,,,320.0
56175,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,76.0,49065918,,,496.0
56575,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,387.0,49065918,,,400.0
56959,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,7838.0,49065918,,,384.0
57711,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,66.0,49065918,,,752.0
58023,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,387.0,49065918,,,312.0
58935,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,434.0,49065918,,,912.0
59335,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,434.0,49065918,,,400.0
59967,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,7838.0,49065918,,,632.0
60199,KEY_DOWN,,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,84.0,49065918,,,232.0
60495,KEY_DOWN,Tab,b609c0c0-0e52-4fc3-a8c0-449121877c6c,text,,49065918,,,296.0
61887,KEY_DOWN,,4e569ffc-cb42-4fee-a0f7-93ac5f35d5c3,text,684.0,49065918,,,1392.0
62111,KEY_DOWN,,4e569ffc-cb42-4fee-a0f7-93ac5f35d5c3,text,1028.0,49065918,,,224.0
63279,KEY_DOWN,,4e569ffc-cb42-4fee-a0f7-93ac5f35d5c3,text,81.0,49065918,,,1168.0
63543,KEY_DOWN,,4e569ffc-cb42-4fee-a0f7-93ac5f35d5c3,text,66.0,49065918,,,264.0
63831,KEY_DOWN,Tab,4e569ffc-cb42-4fee-a0f7-93ac5f35d5c3,text,,49065918,,,288.0
64623,KEY_DOWN,,c595357f-584a-49db-9164-d1177d1b2080,text,503.0,49065918,,,792.0
64855,KEY_DOWN,,c595357f-584a-49db-9164-d1177d1b2080,text,398.0,49065918,,,232.0
65063,KEY_DOWN,,c595357f-584a-49db-9164-d1177d1b2080,text,7839.0,49065918,,,208.0
66119,KEY_DOWN,Tab,c595357f-584a-49db-9164-d1177d1b2080,text,,49065918,,,1056.0
63196,KEY_DOWN,,86bcbc2b-9b13-4f6b-aade-e18c9504df45,text,219.0,49206998,,,
63343,KEY_DOWN,,86bcbc2b-9b13-4f6b-aade-e18c9504df45,text,89.0,49206998,,,147.0
63466,KEY_DOWN,,86bcbc2b-9b13-4f6b-aade-e18c9504df45,text,219.0,49206998,,,123.0
63984,KEY_DOWN,,86bcbc2b-9b13-4f6b-aade-e18c9504df45,text,82.0,49206998,,,518.0
65557,KEY_DOWN,,86bcbc2b-9b13-4f6b-aade-e18c9504df45,text,7704.0,49206998,,,1573.0
65806,KEY_DOWN,,86bcbc2b-9b13-4f6b-aade-e18c9504df45,text,79.0,49206998,,,249.0
65898,KEY_DOWN,,86bcbc2b-9b13-4f6b-aade-e18c9504df45,text,106.0,49206998,,,92.0
67562,KEY_DOWN,,86bcbc2b-9b13-4f6b-aade-e18c9504df45,text,7704.0,49206998,,,1664.0
67855,KEY_DOWN,,86bcbc2b-9b13-4f6b-aade-e18c9504df45,text,106.0,49206998,,,293.0
69474,KEY_DOWN,,86bcbc2b-9b13-4f6b-aade-e18c9504df45,text,219.0,49206998,,,1619.0
69946,KEY_DOWN,,86bcbc2b-9b13-4f6b-aade-e18c9504df45,text,1085.0,49206998,,,472.0
71251,KEY_DOWN,,86bcbc2b-9b13-4f6b-aade-e18c9504df45,text,82.0,49206998,,,1305.0
71375,KEY_DOWN,,86bcbc2b-9b13-4f6b-aade-e18c9504df45,text,82.0,49206998,,,124.0
71658,KEY_DOWN,,86bcbc2b-9b13-4f6b-aade-e18c9504df45,text,7704.0,49206998,,,283.0
71779,KEY_DOWN,,86bcbc2b-9b13-4f6b-aade-e18c9504df45,text,79.0,49206998,,,121.0
72061,KEY_DOWN,Tab,86bcbc2b-9b13-4f6b-aade-e18c9504df45,text,,49206998,,,282.0
73389,KEY_DOWN,,91525e53-93cc-406d-9468-ee2ae84dab38,text,81.0,49206998,,,1328.0
73523,KEY_DOWN,,91525e53-93cc-406d-9468-ee2ae84dab38,text,81.0,49206998,,,134.0
73806,KEY_DOWN,,91525e53-93cc-406d-9468-ee2ae84dab38,text,76.0,49206998,,,283.0
73884,KEY_DOWN,,91525e53-93cc-406d-9468-ee2ae84dab38,text,7714.0,49206998,,,78.0
74176,KEY_DOWN,Tab,91525e53-93cc-406d-9468-ee2ae84dab38,text,,49206998,,,292.0
75796,KEY_DOWN,,1fa80f50-42cc-4cc5-8ddf-af0d00652ee7,text,101.0,49206998,,,1620.0
75931,KEY_DOWN,,1fa80f50-42cc-4cc5-8ddf-af0d00652ee7,text,416.0,49206998,,,135.0
76292,KEY_DOWN,,1fa80f50-42cc-4cc5-8ddf-af0d00652ee7,text,1139.0,49206998,,,361.0
48921,KEY_DOWN,,e199debc-4e16-4ad2-857e-86e550f7bb5f,text,314.0,50657367,,,
49545,KEY_DOWN,,e199debc-4e16-4ad2-857e-86e550f7bb5f,text,86.0,50657367,,,624.0
49785,KEY_DOWN,,e199debc-4e16-4ad2-857e-86e550f7bb5f,text,86.0,50657367,,,240.0
50193,KEY_DOWN,,e199debc-4e16-4ad2-857e-86e550f7bb5f,text,7914.0,50657367,,,408.0
50681,KEY_DOWN,,e199debc-4e16-4ad2-857e-86e550f7bb5f,text,86.0,50657367,,,488.0
50985,KEY_DOWN,,e199debc-4e16-4ad2-857e-86e550f7bb5f,text,388.0,50657367,,,304.0
51273,KEY_DOWN,,e199debc-4e16-4ad2-857e-86e550f7bb5f,text,89.0,50657367,,,288.0
51721,KEY_DOWN,,e199debc-4e16-4ad2-857e-86e550f7bb5f,text,314.0,50657367,,,448.0
52385,KEY_DOWN,,e199debc-4e16-4ad2-857e-86e550f7bb5f,text,7914.0,50657367,,,664.0
52673,KEY_DOWN,,e199debc-4e16-4ad2-857e-86e550f7bb5f,text,7914.0,50657367,,,288.0
52913,KEY_DOWN,,e199debc-4e16-4ad2-857e-86e550f7bb5f,text,7914.0,50657367,,,240.0
53257,KEY_DOWN,,e199debc-4e16-4ad2-857e-86e550f7bb5f,text,89.0,50657367,,,344.0
53593,KEY_DOWN,,e199debc-4e16-4ad2-857e-86e550f7bb5f,text,86.0,50657367,,,336.0
54033,KEY_DOWN,Tab,e199debc-4e16-4ad2-857e-86e550f7bb5f,text,,50657367,,,440.0
55313,KEY_DOWN,,3b0576a2-79a6-450c-8646-dd2c5150c97c,text,7868.0,50657367,,,1280.0
55569,KEY_DOWN,,3b0576a2-79a6-450c-8646-dd2c5150c97c,text,67.0,50657367,,,256.0
55897,KEY_DOWN,,3b0576a2-79a6-450c-8646-dd2c5150c97c,text,67.0,50657367,,,328.0
56409,KEY_DOWN,,3b0576a2-79a6-450c-8646-dd2c5150c97c,text,105.0,50657367,,,512.0
56761,KEY_DOWN,Tab,3b0576a2-79a6-450c-8646-dd2c5150c97c,text,,50657367,,,352.0
58345,KEY_DOWN,,8fc04d2c-1f0b-4e9e-b705-5c13797b41ce,text,7842.0,50657367,,,1584.0
58617,KEY_DOWN,,8fc04d2c-1f0b-4e9e-b705-5c13797b41ce,text,666.0,50657367,,,272.0
58825,KEY_DOWN,,8fc04d2c-1f0b-4e9e-b705-5c13797b41ce,text,7911.0,50657367,,,208.0
59105,KEY_DOWN,Tab,8fc04d2c-1f0b-4e9e-b705-5c13797b41ce,text,,50657367,,,280.0
74731,KEY_DOWN,,1ceceea7-c788-44dd-bff4-09a97ba66ed3,text,101.0,52719395,,,
74889,KEY_DOWN,,1ceceea7-c788-44dd-bff4-09a97ba66ed3,text,121.0,52719395,,,158.0
75136,KEY_DOWN,,1ceceea7-c788-44dd-bff4-09a97ba66ed3,text,1031.0,52719395,,,247.0
75814,KEY_DOWN,,1ceceea7-c788-44dd-bff4-09a97ba66ed3,text,1096.0,52719395,,,678.0
76598,KEY_DOWN,,1ceceea7-c788-44dd-bff4-09a97ba66ed3,text,1031.0,52719395,,,784.0
76935,KEY_DOWN,,1ceceea7-c788-44dd-bff4-09a97ba66ed3,text,1031.0,52719395,,,337.0
77273,KEY_DOWN,,1ceceea7-c788-44dd-bff4-09a97ba66ed3,text,1031.0,52719395,,,338.0
78107,KEY_DOWN,,1ceceea7-c788-44dd-bff4-09a97ba66ed3,text,116.0,52719395,,,834.0
78533,KEY_DOWN,,1ceceea7-c788-44dd-bff4-09a97ba66ed3,text,1125.0,52719395,,,426.0
80693,KEY_DOWN,,1ceceea7-c788-44dd-bff4-09a97ba66ed3,text,1031.0,52719395,,,2160.0
81551,KEY_DOWN,,1ceceea7-c788-44dd-bff4-09a97ba66ed3,text,1030.0,52719395,,,858.0
82133,KEY_DOWN,,1ceceea7-c788-44dd-bff4-09a97ba66ed3,text,101.0,52719395,,,582.0
82312,KEY_DOWN,,1ceceea7-c788-44dd-bff4-09a97ba66ed3,text,101.0,52719395,,,179.0
82560,KEY_DOWN,,1ceceea7-c788-44dd-bff4-09a97ba66ed3,text,468.0,52719395,,,248.0
83022,KEY_DOWN,,1ceceea7-c788-44dd-bff4-09a97ba66ed3,text,1031.0,52719395,,,462.0
83134,KEY_DOWN,,1ceceea7-c788-44dd-bff4-09a97ba66ed3,text,1096.0,52719395,,,112.0
83508,KEY_DOWN,Tab,1ceceea7-c788-44dd-bff4-09a97ba66ed3,text,,52719395,,,374.0
84790,KEY_DOWN,,ec4ae75d-07d7-4072-8158-ade1ba5563b6,text,115.0,52719395,,,1282.0
84792,KEY_DOWN,,ec4ae75d-07d7-4072-8158-ade1ba5563b6,text,1044.0,52719395,,,2.0
84877,KEY_DOWN,,ec4ae75d-07d7-4072-8158-ade1ba5563b6,text,1117.0,52719395,,,85.0
85058,KEY_DOWN,,ec4ae75d-07d7-4072-8158-ade1ba5563b6,text,7875.0,52719395,,,181.0
85542,KEY_DOWN,Tab,ec4ae75d-07d7-4072-8158-ade1ba5563b6,text,,52719395,,,484.0
87331,KEY_DOWN,,ab87371d-9bed-4530-b792-44d80e8fb238,text,106.0,52719395,,,1789.0
87420,KEY_DOWN,,ab87371d-9bed-4530-b792-44d80e8fb238,text,486.0,52719395,,,89.0
87521,KEY_DOWN,,ab87371d-9bed-4530-b792-44d80e8fb238,text,7883.0,52719395,,,101.0
87537,KEY_DOWN,,ab87371d-9bed-4530-b792-44d80e8fb238,text,1061.0,52719395,,,16.0
65701,KEY_DOWN,,92db13db-5d14-4d68-88d6-035da8d2520f,text,1126.0,55234539,,,
65788,KEY_DOWN,,92db13db-5d14-4d68-88d6-035da8d2520f,text,1049.0,55234539,,,87.0
68337,KEY_DOWN,,92db13db-5d14-4d68-88d6-035da8d2520f,text,1089.0,55234539,,,2549.0
68561,KEY_DOWN,,92db13db-5d14-4d68-88d6-035da8d2520f,text,7889.0,55234539,,,224.0
75328,KEY_DOWN,,92db13db-5d14-4d68-88d6-035da8d2520f,text,1089.0,55234539,,,6767.0
75586,KEY_DOWN,,92db13db-5d14-4d68-88d6-035da8d2520f,text,118.0,55234539,,,258.0
78365,KEY_DOWN,,92db13db-5d14-4d68-88d6-035da8d2520f,text,101.0,55234539,,,2779.0
78501,KEY_DOWN,,92db13db-5d14-4d68-88d6-035da8d2520f,text,1049.0,55234539,,,136.0
78715,KEY_DOWN,,92db13db-5d14-4d68-88d6-035da8d2520f,text,97.0,55234539,,,214.0
80328,KEY_DOWN,,92db13db-5d14-4d68-88d6-035da8d2520f,text,118.0,55234539,,,1613.0
80488,KEY_DOWN,,92db13db-5d14-4d68-88d6-035da8d2520f,text,118.0,55234539,,,160.0
81044,KEY_DOWN,,92db13db-5d14-4d68-88d6-035da8d2520f,text,70.0,55234539,,,556.0
81594,KEY_DOWN,,92db13db-5d14-4d68-88d6-035da8d2520f,text,118.0,55234539,,,550.0
82597,KEY_DOWN,,92db13db-5d14-4d68-88d6-035da8d2520f,text,7914.0,55234539,,,1003.0
82903,KEY_DOWN,,92db13db-5d14-4d68-88d6-035da8d2520f,text,97.0,55234539,,,306.0
82908,KEY_DOWN,,92db13db-5d14-4d68-88d6-035da8d2520f,text,1089.0,55234539,,,5.0
83917,KEY_DOWN,,92db13db-5d14-4d68-88d6-035da8d2520f,text,101.0,55234539,,,1009.0
84487,KEY_DOWN,Tab,92db13db-5d14-4d68-88d6-035da8d2520f,text,,55234539,,,570.0
85545,KEY_DOWN,,179bf224-9d89-4dd8-8541-71695e5228ad,text,677.0,55234539,,,1058.0
86317,KEY_DOWN,,179bf224-9d89-4dd8-8541-71695e5228ad,text,104.0,55234539,,,772.0
86464,KEY_DOWN,,179bf224-9d89-4dd8-8541-71695e5228ad,text,7788.0,55234539,,,147.0
86875,KEY_DOWN,Tab,179bf224-9d89-4dd8-8541-71695e5228ad,text,,55234539,,,411.0
89634,KEY_DOWN,,127023ea-ce5e-40a9-8f5c-0a537f1cbddc,text,106.0,55234539,,,2759.0
89777,KEY_DOWN,,127023ea-ce5e-40a9-8f5c-0a537f1cbddc,text,1009.0,55234539,,,143.0
89929,KEY_DOWN,,127023ea-ce5e-40a9-8f5c-0a537f1cbddc,text,87.0,55234539,,,152.0
51300,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,556.0,62981988,,,
51424,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,7798.0,62981988,,,124.0
51604,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,7704.0,62981988,,,180.0
53498,KEY_DOWN,Backspace,60671613-b987-4612-9c3c-98a7e0ad3964,text,,62981988,,,1894.0
